L1.12
1.12 7.25 4 -5646.3107596529007
1.12 7.5 4 -5873.3005656602181
1.12 7.75 4 -6000.5359557701340
1.12 8 4 -6077.1929661966506
1.12 8.25 4 -6120.8513311104443
1.12 8.5 4 -6141.3740359838812
1.12 8.75 4 -6145.3071533187594
1.12 9 4 -6137.5114189706374
1.12 9.25 4 -6122.4454572478571
1.12 9.5 4 -6104.2604398345547
1.12 9.75 4 -6086.8336581545736
1.12 10 4 -6074.1866130371254
1.12 10.25 4 -6068.4674162228166
1.12 10.5 4 -6067.0486261294427
1.12 10.75 4 -6066.7179473748065
1.12 11 4 -6066.6243582400211
1.12 11.25 4 -6066.5977137725695
1.12 11.5 4 -6066.5912864951906
1.12 11.75 4 -6066.5901444158517
1.12 12 4 -6066.5900184007769
1.12 12.25 4 -6066.5900115907943
1.12 12.5 4 -6066.5900114947799
1.12 12.75 4 -6066.5900114945043
1.12 13 4 -6066.5900114943233
1.12 13.25 4 -6066.5900114943443
1.12 13.5 4 -6066.5900114943179
1.12 13.75 4 -6066.5900114943197
1.12 14 4 -6066.5900114943488
1.12 14.25 4 -6066.5900114943697
1.12 14.5 4 -6066.5900114943506
1.12 14.75 4 -6066.5900114943606
1.12 15 4 -6066.5900137347080
1.12 23.5 4 -6066.5900160624078
1.12 23.75 4 -6066.5900160629308
1.12 24 4 -6066.5900160642668
