L0.77
0.77 7 4 -5140.8776611559670
0.77 7.25 4 -5232.5876085471391
0.77 7.5 4 -5290.7648327393990
0.77 7.75 4 -5325.6843095422773
0.77 8 4 -5343.0790397057526
0.77 8.25 4 -5347.5623229632183
0.77 8.5 4 -5342.9088670839546
0.77 8.75 4 -5332.2524040880116
0.77 9 4 -5318.5473535512838
0.77 9.25 4 -5304.8661565248922
0.77 9.5 4 -5294.2421614220420
0.77 9.75 4 -5288.7283476171915
0.77 10 4 -5287.1885264112989
0.77 10.25 4 -5286.8511436325971
0.77 10.5 4 -5286.7608102175664
0.77 10.75 4 -5286.7348748830063
0.77 11 4 -5286.7282737917640
0.77 11.25 4 -5286.7269736178023
0.77 11.5 4 -5286.7268018199202
0.77 11.75 4 -5286.7267892266327
0.77 12 4 -5286.7267888585320
0.77 12.25 4 -5286.7267888544602
0.77 12.5 4 -5286.7267888542628
0.77 12.75 4 -5286.7267888543120
0.77 13 4 -5286.7267888543483
0.77 13.25 4 -5286.7267888543583
0.77 13.5 4 -5286.7267888543083
0.77 13.75 4 -5286.7267888543392
0.77 14 4 -5286.7267888543611
0.77 14.25 4 -5286.7267888543583
0.77 14.5 4 -5286.7267888543010
0.77 14.75 4 -5286.7267888543556
0.77 15 4 -5286.7267888543838
0.77 23.5 4 -5286.7268618881017
0.77 23.75 4 -5286.7268618880507
0.77 24 4 -5286.7268618882572
