L1.06
1.06 7.25 4 -5599.9707387583740
1.06 7.5 4 -5774.6470637509337
1.06 7.75 4 -5877.9330623063306
1.06 8 4 -5940.1857906232599
1.06 8.25 4 -5974.3794188748607
1.06 8.5 4 -5988.4737787650483
1.06 8.75 4 -5988.2570717082745
1.06 9 4 -5978.1002598121131
1.06 9.25 4 -5962.2423038646466
1.06 9.5 4 -5944.4949161125933
1.06 9.75 4 -5928.6889321274894
1.06 10 4 -5918.4953698097579
1.06 10.25 4 -5914.6794406164199
1.06 10.5 4 -5913.8158274582156
1.06 10.75 4 -5913.6014593883810
1.06 11 4 -5913.5394984889808
1.06 11.25 4 -5913.5224866486615
1.06 11.5 4 -5913.5186838818472
1.06 11.75 4 -5913.5180834739140
1.06 12 4 -5913.5180272088946
1.06 12.25 4 -5913.5180247661556
1.06 12.5 4 -5913.5180247350172
1.06 12.75 4 -5913.5180247348244
1.06 13 4 -5913.5180247347680
1.06 13.25 4 -5913.5180247348153
1.06 13.5 4 -5913.5180247347298
1.06 13.75 4 -5913.5180247347616
1.06 14 4 -5913.5180247348408
1.06 14.25 4 -5913.5180247347826
1.06 14.5 4 -5913.5180247348007
1.06 14.75 4 -5913.5180247347862
1.06 15 4 -5913.5180219769045
1.06 23.5 4 -5913.5179331335567
1.06 23.75 4 -5913.5179331338149
1.06 24 4 -5913.5179331347863
