L0.56
0.56 6.75 4 -4871.2623239107388
0.56 7 4 -4926.4021380324193
0.56 7.25 4 -4963.8761215983632
0.56 7.5 4 -4987.2277992600357
0.56 7.75 4 -4998.6834370114275
0.56 8 4 -5000.9620787612203
0.56 8.25 4 -4996.6294853461341
0.56 8.5 4 -4987.9793548112120
0.56 8.75 4 -4977.1882230930169
0.56 9 4 -4966.7700283466284
0.56 9.25 4 -4959.0375521626165
0.56 9.5 4 -4955.3710650717139
0.56 9.75 4 -4954.4108016117552
0.56 10 4 -4954.2006790342166
0.56 10.25 4 -4954.1445607799242
0.56 10.5 4 -4954.1287266665968
0.56 23.5 4 -4954.1239388081940
0.56 23.75 4 -4954.1239388082295
0.56 24 4 -4954.1239388081976
