L2
2 8.25 4 -8371.1502419275421
2 8.75 4 -9017.0482674948198
2 9 4 -9154.2806749076917
2 9.25 4 -9233.8402310201582
2 9.5 4 -9274.4777121545048
2 9.75 4 -9286.6790268258446
2 10 4 -9279.2824988047360
2 10.25 4 -9259.2186843450145
2 10.5 4 -9233.3837681292734
2 10.75 4 -9207.4072140472726
2 11 4 -9188.2715184681074
2 11.25 4 -9179.4625290776330
2 11.5 4 -9177.3398573061804
2 11.75 4 -9176.8277260714185
2 12 4 -9176.6786766820933
2 12.25 4 -9176.6359820433081
2 12.5 4 -9176.6257874003095
2 12.75 4 -9176.6240463243612
2 13 4 -9176.6238740514327
2 13.25 4 -9176.6238665854271
2 13.5 4 -9176.6238664956127
2 13.75 4 -9176.6238664950397
2 14 4 -9176.6238664950033
2 14.25 4 -9176.6238772896686
2 14.5 4 -9176.6239054289417
2 14.75 4 -9176.6239259894664
2 15 4 -9176.6239259893609
2 23.5 4 -9176.6239665094181
2 23.75 4 -9176.6239665473458
2 24 4 -9176.6239669002553
