-1.467255599052018411e+00 6.362045265653145876e+00
-1.304658546010140530e+00 3.301138160287018231e+00
-1.142061492968262648e+00 1.942830550096051434e+00
-9.794644399263845447e-01 1.012500855870860583e+00
-8.168673868845066632e-01 2.776339205693656997e-01
-6.542703338426287818e-01 -2.337246934970824142e-01
-4.916732808007507893e-01 -6.084146537869885574e-01
-3.290762277588727969e-01 -8.427137535019768588e-01
-1.664791747169949154e-01 -9.652065464987327204e-01
-3.882121675117033988e-03 -1.004839893515635074e+00
1.587149313667608475e-01 -9.757233207061976055e-01
3.213119844086389509e-01 -8.923225384028820040e-01
4.839090374505168324e-01 -7.713306403616886353e-01
6.465060904923949359e-01 -6.271896666709784185e-01
8.091031435342728173e-01 -4.739608327354878359e-01
9.717001965761506987e-01 -3.245044281555660715e-01
1.134297249618028580e+00 -1.956302723904025098e-01
1.296894302659906462e+00 -9.872680790654453364e-02
1.459491355701784343e+00 -4.119922086161779962e-02
1.622088408743662225e+00 -1.543113037861917544e-02
1.784685461785540106e+00 -6.164019092714210189e-03
1.947282514827418431e+00 -2.692269846373920340e-03
2.109879567869296313e+00 -1.185310321557467902e-03
2.272476620911174194e+00 -5.003142058983762238e-04
2.435073673953052076e+00 -1.983663939530612311e-04
2.597670726994929957e+00 -7.049240339958619814e-05
2.760267780036808283e+00 -2.187768505139949194e-05
2.922864833078685720e+00 -5.995352193139269080e-06
3.085461886120564046e+00 -1.444772013401711869e-06
3.248058939162441483e+00 -5.419333733272956378e-07
3.410655992204319809e+00 -5.168003750347576322e-07
3.573253045246197246e+00 -3.361506014856709163e-07
3.735850098288075571e+00 -4.208488121725078864e-07
3.898447151329953897e+00 -4.965624637871741167e-07
4.061044204371831334e+00 -3.217396248739440645e-07
4.223641257413709660e+00 -4.430633991125264144e-07
4.386238310455587097e+00 -4.809386904173783202e-07
4.548835363497465423e+00 -3.252857273168236023e-07
4.711432416539342860e+00 -4.861233872276672285e-07
4.874029469581221186e+00 -4.752810007092920288e-07
5.036626522623098623e+00 -3.626477916777656571e-07
5.199223575664976948e+00 -5.062971151331101069e-07
5.361820628706855274e+00 -4.578844063263889157e-07
5.524417681748732711e+00 -4.324176131701453349e-07
5.687014734790611037e+00 -6.408749825541084803e-07
5.849611787832488474e+00 -8.065668947375158336e-07
6.012208840874366800e+00 -7.747602586839592195e-07
6.174805893916244237e+00 -5.438578838057469709e-07
6.337402946958122563e+00 -2.821260092606712404e-07
6.500000000000000000e+00 -4.235481319878115708e-08
